trustLevel,totalScanTimeInSeconds,grandTotal,scansWithoutRegistration,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud,checkoutTime,customer_sex,storeLocation,paymentType
1,944,12.55,8,0.0264830508474576,0.0132944915254237,0.0,1,2020/10/25 12:42:14,,Frankfurt,Google Pay
2,1488,67.99,9,0.019489247311828,0.0456922043010753,0.172413793103448,1,2020/07/15 10:44:41,female,Stuttgart,Sparkasse Stuttgart
1,1303,56.38,5,0.0153491941673062,0.0432693783576362,0.45,1,2020/08/29 11:36:52,male,Frankfurt,Mastercard
1,689,63.3,8,0.0290275761973875,0.0918722786647315,0.55,1,2020/09/23 12:05:24,female,München,Volksbank Stuttgart
2,1411,40.31,8,0.0205527994330262,0.0285683912119064,0.137931034482759,1,2020/08/25 11:31:32,female,München,BB Bank Karlsruhe
2,1629,50.37,7,0.0171884591774095,0.0309208103130755,0.28571428571428603,1,2020/08/01 11:04:17,female,Stuttgart,Google Pay
1,1043,54.26,7,0.0278044103547459,0.0520230105465005,0.172413793103448,1,2020/06/18 10:13:06,female,Frankfurt,Google Pay
1,1599,49.05,6,0.016260162601626,0.0306754221388368,0.42307692307692296,1,2020/06/08 10:02:07,female,Stuttgart,Sparkasse Munchen
1,1117,30.25,7,0.0232766338406446,0.0270814682184423,0.23076923076923106,1,2020/08/25 11:32:03,male,Frankfurt,Cash
1,1688,67.32,0,0.0154028436018957,0.0398815165876777,0.384615384615385,1,2020/12/10 13:35:17,female,München,Volksbank Frankfurt
1,239,5.59,9,0.125523012552301,0.0233891213389121,0.2,1,2020/09/04 11:43:46,male,Frankfurt,BB Bank Karlsruhe
1,611,65.33,9,0.0425531914893617,0.106923076923077,0.0,1,2020/12/12 13:36:56,female,Karlsruhe,Sparkasse Frankfurt
1,1263,47.29,6,0.0213776722090261,0.0374425969912906,0.25925925925925897,1,2020/08/05 11:08:55,,Frankfurt,Sparkasse Munchen
1,1142,76.84,4,0.0236427320490368,0.0672854640980736,0.33333333333333304,1,2020/07/09 10:37:52,,Frankfurt,Sparkasse Munchen
1,440,76.05,9,0.0568181818181818,0.172840909090909,0.32,1,2020/11/04 12:53:53,,München,Apple Pay
1,829,84.96,6,0.0289505428226779,0.10248492159228,0.25,1,2020/10/24 12:40:53,,Frankfurt,Sparkasse Frankfurt
1,471,50.19,5,0.059447983014862,0.10656050955414,0.107142857142857,1,2020/08/08 11:12:20,female,Frankfurt,Sparkasse Frankfurt
1,574,21.69,10,0.0383275261324042,0.037787456445993,0.363636363636364,1,2020/06/28 10:24:53,,Karlsruhe,Mastercard
2,1577,2.59,8,0.0190234622701332,0.0016423589093215,0.33333333333333304,1,2020/10/23 12:40:15,male,Stuttgart,Sparkasse Frankfurt
1,1732,5.02,3,0.0173210161662818,0.00289838337182448,0.166666666666667,1,2020/06/10 10:04:11,male,Frankfurt,Volksbank Karlsruhe
1,1092,91.32,10,0.0238095238095238,0.0836263736263736,0.0769230769230769,1,2020/07/01 10:28:04,male,Stuttgart,Google Pay
2,1440,70.38,9,0.0180555555555556,0.048875,0.307692307692308,1,2020/11/04 12:54:13,male,Frankfurt,Volksbank Frankfurt
2,1759,4.56,10,0.0136441159749858,0.0025923820352473,0.4583333333333329,1,2020/08/18 11:23:49,,München,Sparkasse Munchen
2,1611,52.33,4,0.0167597765363128,0.0324829298572315,0.33333333333333304,1,2020/09/28 12:11:29,female,Frankfurt,BB Bank Karlsruhe
1,1792,60.0,1,0.0133928571428571,0.0334821428571429,0.29166666666666696,1,2020/07/18 10:47:44,female,Frankfurt,Sparkasse Frankfurt
1,1419,78.77,4,0.0162085976039464,0.0555109231853418,0.304347826086957,1,2020/09/19 12:00:31,female,München,Sparkasse Frankfurt
2,1483,44.69,7,0.0202292650033715,0.0301348617666891,0.33333333333333304,1,2020/06/08 10:01:31,female,München,Sparkasse Stuttgart
2,1650,59.1,5,0.016969696969697,0.0358181818181818,0.0714285714285714,1,2020/12/30 13:58:11,female,Karlsruhe,Sparkasse Stuttgart
1,288,92.41,5,0.0902777777777778,0.32086805555555603,0.23076923076923106,1,2020/10/27 12:44:29,female,Frankfurt,Apple Pay
1,1211,93.16,5,0.0206440957886045,0.0769281585466556,0.36,1,2020/10/25 12:42:35,male,Frankfurt,Mastercard
2,1468,39.64,9,0.0183923705722071,0.0270027247956403,0.148148148148148,1,2020/06/17 10:12:05,female,Stuttgart,Volksbank Karlsruhe
1,622,50.11,8,0.0321543408360129,0.0805627009646302,0.45,1,2020/07/22 10:52:20,,Karlsruhe,Volksbank Frankfurt
1,4,45.51,10,6.75,11.3775,0.407407407407407,1,2020/12/31 13:58:52,male,Frankfurt,Google Pay
1,103,64.06,5,0.29126213592233,0.6219417475728161,0.3666666666666671,1,2020/07/03 10:30:33,female,München,Volksbank Karlsruhe
2,1262,56.42,8,0.0206022187004754,0.0447068145800317,0.115384615384615,1,2020/07/21 10:51:04,male,München,Sparkasse Frankfurt
1,675,41.66,4,0.0444444444444444,0.0617185185185185,0.0,1,2020/11/20 13:12:11,male,München,Sparkasse Stuttgart
1,1141,93.12,6,0.0245398773006135,0.08161262050832599,0.214285714285714,1,2020/11/07 12:56:54,male,Stuttgart,Volksbank Karlsruhe
1,1207,0.94,8,0.0215410107705054,0.000778790389395195,0.153846153846154,1,2020/08/14 11:18:44,male,München,Volksbank Frankfurt
1,1434,16.28,1,0.0181311018131102,0.0113528591352859,0.307692307692308,1,2020/08/06 11:09:24,female,Stuttgart,Sparkasse Munchen
2,1105,92.88,8,0.0244343891402715,0.0840542986425339,0.37037037037037,1,2020/10/21 12:37:06,female,Frankfurt,Sparkasse Munchen
1,160,50.33,8,0.1875,0.3145625,0.166666666666667,1,2020/11/15 13:06:32,female,Stuttgart,Sparkasse Munchen
2,1719,62.6,6,0.0157068062827225,0.0364165212332752,0.296296296296296,1,2020/07/08 10:36:54,male,Frankfurt,Sparkasse Frankfurt
2,1628,52.97,7,0.0178132678132678,0.032536855036855,0.379310344827586,1,2020/09/24 12:06:39,,Stuttgart,Volksbank Karlsruhe
1,1356,37.73,8,0.0213864306784661,0.0278244837758112,0.379310344827586,1,2020/09/22 12:03:51,female,Frankfurt,Volksbank Frankfurt
1,675,82.43,8,0.0385185185185185,0.122118518518519,0.384615384615385,1,2020/10/26 12:42:46,female,München,Volksbank Karlsruhe
1,1585,94.63,9,0.0107255520504732,0.0597034700315457,0.647058823529412,1,2020/07/09 10:36:59,female,Stuttgart,Google Pay
1,1379,76.37,1,0.0181290790427846,0.0553807106598985,0.12,1,2020/09/16 11:57:18,female,München,Volksbank Stuttgart
1,115,43.78,9,0.21739130434782605,0.380695652173913,0.28,1,2020/12/27 13:54:16,female,Frankfurt,Visa
1,1394,53.99,10,0.0164992826398852,0.0387302725968436,0.4347826086956521,1,2020/08/04 11:07:19,female,Frankfurt,Apple Pay
2,309,42.48,6,0.0906148867313916,0.13747572815533998,0.3928571428571429,1,2020/09/12 11:52:06,male,Frankfurt,BB Bank Karlsruhe
1,107,17.34,8,0.25233644859813104,0.162056074766355,0.33333333333333304,1,2020/11/21 13:13:14,female,Stuttgart,Visa
1,605,41.02,7,0.0396694214876033,0.067801652892562,0.4166666666666671,1,2020/09/06 11:45:59,female,Karlsruhe,BB Bank Karlsruhe
2,1594,33.09,9,0.0163111668757842,0.0207590966122961,0.0384615384615385,1,2020/06/14 10:08:53,female,München,Visa
1,1479,32.78,3,0.0182555780933063,0.0221636240703178,0.33333333333333304,1,2020/07/26 10:57:30,male,Karlsruhe,Sparkasse Frankfurt
1,1166,9.59,7,0.0248713550600343,0.00822469982847341,0.241379310344828,1,2020/06/20 10:15:20,female,Frankfurt,Sparkasse Munchen
1,797,46.92,2,0.0351317440401506,0.058870765370138,0.178571428571429,1,2020/10/14 12:29:09,female,Stuttgart,Volksbank Stuttgart
1,1794,25.45,10,0.0150501672240803,0.0141861761426979,0.296296296296296,1,2020/09/16 11:56:32,female,München,Sparkasse Karlsruhe
1,596,37.26,0,0.0486577181208054,0.0625167785234899,0.31034482758620696,1,2020/07/05 10:33:26,female,Frankfurt,Sparkasse Karlsruhe
1,1262,56.32,9,0.0190174326465927,0.0446275752773376,0.0833333333333333,1,2020/09/13 11:53:15,female,Frankfurt,Volksbank Karlsruhe
1,1439,88.48,3,0.0201528839471855,0.0614871438498958,0.34482758620689696,1,2020/09/10 11:50:24,male,Frankfurt,Sparkasse Frankfurt
2,1561,26.07,0,0.0179372197309417,0.0167008327994875,0.3928571428571429,1,2020/07/16 10:45:21,male,Stuttgart,BB Bank Karlsruhe
1,765,45.57,4,0.0339869281045752,0.0595686274509804,0.42307692307692296,1,2020/12/05 13:29:28,female,Frankfurt,BB Bank Karlsruhe
1,427,35.73,10,0.053864168618267004,0.0836768149882904,0.260869565217391,1,2020/12/25 13:52:08,male,Frankfurt,Mastercard
1,934,80.76,3,0.0278372591006424,0.0864668094218416,0.384615384615385,1,2020/11/24 13:17:10,female,Stuttgart,Volksbank Stuttgart
1,795,12.24,9,0.0314465408805031,0.0153962264150943,0.4,1,2020/06/24 10:20:03,female,Stuttgart,Volksbank Karlsruhe
1,1050,69.58,7,0.0285714285714286,0.0662666666666667,0.2,1,2020/07/07 10:34:45,female,Karlsruhe,BB Bank Karlsruhe
1,1518,61.79,6,0.0164690382081686,0.0407048748353096,0.32,1,2020/09/05 11:44:53,male,Karlsruhe,Apple Pay
1,559,87.37,4,0.0518783542039356,0.15629695885509806,0.241379310344828,1,2020/09/11 11:51:13,female,Frankfurt,Volksbank Stuttgart
1,662,31.67,4,0.040785498489426,0.0478398791540786,0.25925925925925897,1,2020/11/17 13:08:25,female,Frankfurt,Cash
1,1590,76.9,3,0.0163522012578616,0.0483647798742138,0.0,1,2020/07/10 10:38:04,female,München,BB Bank Karlsruhe
1,139,29.95,10,0.18705035971223,0.215467625899281,0.153846153846154,1,2020/08/04 11:08:02,male,München,Cash
1,403,37.15,5,0.0669975186104218,0.0921836228287841,0.222222222222222,1,2020/11/07 12:57:29,male,Stuttgart,BB Bank Karlsruhe
1,603,86.32,4,0.0497512437810945,0.14315091210613598,0.166666666666667,1,2020/07/28 10:58:53,male,Karlsruhe,Sparkasse Frankfurt
1,1778,9.37,5,0.0123734533183352,0.00526996625421822,0.31818181818181795,1,2020/10/07 12:21:50,female,Stuttgart,Sparkasse Karlsruhe
2,1649,63.57,9,0.0151607034566404,0.0385506367495452,0.44,1,2020/11/25 13:17:45,female,Stuttgart,Cash
2,1747,10.69,9,0.0154550658271322,0.00611906124785346,0.111111111111111,1,2020/09/08 11:47:45,male,Stuttgart,BB Bank Karlsruhe
2,1572,7.71,9,0.0178117048346056,0.00490458015267176,0.0357142857142857,1,2020/11/17 13:08:46,female,Frankfurt,Volksbank Frankfurt
2,1312,53.93,3,0.0205792682926829,0.0411051829268293,0.37037037037037,1,2020/12/28 13:55:49,female,Frankfurt,Sparkasse Karlsruhe
1,1283,52.38,5,0.0202650038971161,0.0408261886204209,0.192307692307692,1,2020/11/23 13:15:13,female,Stuttgart,Volksbank Frankfurt
1,1663,98.73,1,0.0168370414912808,0.059368610944077,0.14285714285714302,1,2020/08/28 11:34:43,male,Frankfurt,BB Bank Karlsruhe
1,1795,58.37,6,0.0128133704735376,0.0325181058495822,0.0869565217391304,1,2020/12/15 13:40:24,male,Frankfurt,Sparkasse Stuttgart
2,609,31.37,9,0.0476190476190476,0.0515106732348112,0.103448275862069,1,2020/12/28 13:55:59,male,Stuttgart,Visa
1,513,68.22,1,0.0487329434697856,0.132982456140351,0.44,1,2020/12/13 13:38:39,female,Frankfurt,Mastercard
1,382,78.29,9,0.0654450261780105,0.204947643979058,0.44,1,2020/07/10 10:38:23,female,München,Apple Pay
2,1799,20.4,6,0.0155642023346304,0.0113396331295164,0.28571428571428603,1,2020/09/07 11:47:13,male,Stuttgart,Sparkasse Karlsruhe
2,1695,77.02,7,0.0176991150442478,0.0454395280235988,0.3666666666666671,1,2020/09/17 11:58:04,male,Karlsruhe,BB Bank Karlsruhe
1,1004,12.8,9,0.0278884462151394,0.0127490039840637,0.107142857142857,1,2020/07/28 10:59:53,male,Frankfurt,Sparkasse Karlsruhe
1,1401,42.92,10,0.0164168451106353,0.0306352605281941,0.260869565217391,1,2020/08/12 11:16:14,male,Frankfurt,Visa
1,227,70.09,6,0.123348017621145,0.308766519823789,0.14285714285714302,1,2020/11/04 12:53:44,male,Frankfurt,Sparkasse Munchen
1,1091,7.38,3,0.0256645279560037,0.00676443629697525,0.107142857142857,1,2020/10/19 12:34:48,male,München,Mastercard
1,1047,99.53,0,0.0248328557784145,0.095062082139446,0.42307692307692296,1,2020/10/25 12:41:49,,Karlsruhe,Cash
2,1252,96.4,9,0.0223642172523962,0.0769968051118211,0.14285714285714302,1,2020/07/14 10:42:51,female,Stuttgart,Mastercard
1,1030,41.2,8,0.0252427184466019,0.04,0.0384615384615385,1,2020/12/21 13:47:31,male,Frankfurt,Sparkasse Stuttgart
1,1117,5.74,5,0.0205908683974933,0.00513876454789615,0.4347826086956521,1,2020/11/20 13:12:39,male,Karlsruhe,Cash
1,1142,20.14,6,0.0227670753064799,0.0176357267950963,0.0384615384615385,1,2020/10/04 12:18:20,male,Frankfurt,Volksbank Frankfurt
2,1426,39.97,8,0.0203366058906031,0.0280294530154278,0.27586206896551696,1,2020/11/21 13:13:26,female,Stuttgart,Sparkasse Munchen
1,101,41.48,8,0.267326732673267,0.4106930693069311,0.296296296296296,1,2020/11/12 13:02:19,female,Frankfurt,Volksbank Stuttgart
2,993,75.47,9,0.0292044310171198,0.0760020140986908,0.34482758620689696,1,2020/10/28 12:46:02,male,Frankfurt,Volksbank Stuttgart
1,1500,97.45,0,0.0186666666666667,0.0649666666666667,0.0,1,2020/12/04 13:28:00,female,Stuttgart,BB Bank Karlsruhe
1,1660,40.1,4,0.0162650602409639,0.0241566265060241,0.185185185185185,1,2020/06/25 10:21:39,male,Frankfurt,Mastercard
1,1336,13.14,8,0.0157185628742515,0.00983532934131737,0.28571428571428603,1,2020/11/29 13:22:20,female,Stuttgart,Visa
1,1587,91.74,3,0.0189035916824197,0.0578071833648393,0.1,1,2020/09/22 12:04:07,,Frankfurt,BB Bank Karlsruhe
2,1625,58.05,3,0.0172307692307692,0.0357230769230769,0.25,1,2020/12/06 13:30:45,male,Stuttgart,Volksbank Karlsruhe
1,1716,89.38,10,0.0122377622377622,0.0520862470862471,0.33333333333333304,1,2020/10/22 12:38:39,,Stuttgart,Volksbank Stuttgart
1,1757,21.95,9,0.0130904951622083,0.0124928856004553,0.260869565217391,1,2020/11/22 13:14:59,male,Frankfurt,Mastercard
1,1761,12.28,10,0.0124929017603634,0.0069733106189665,0.0,1,2020/09/20 12:01:11,female,Frankfurt,Cash
1,1163,42.73,5,0.0257953568357696,0.0367411865864144,0.3,1,2020/10/13 12:27:44,male,Stuttgart,Sparkasse Karlsruhe
1,1594,16.92,7,0.0169385194479297,0.0106148055207026,0.407407407407407,1,2020/08/19 11:24:40,male,Stuttgart,Sparkasse Frankfurt
1,1758,84.43,0,0.0170648464163823,0.0480261660978385,0.3,1,2020/08/11 11:15:14,female,Stuttgart,Google Pay
1,1783,32.13,5,0.0140213123948402,0.0180201906898486,0.24,1,2020/12/05 13:28:56,male,Frankfurt,Visa
1,1095,93.53,10,0.0255707762557078,0.0854155251141552,0.3571428571428571,1,2020/08/21 11:27:40,male,Frankfurt,Volksbank Frankfurt
1,387,40.62,9,0.0671834625322997,0.104961240310078,0.153846153846154,1,2020/08/04 11:07:16,,Frankfurt,Apple Pay
2,1540,20.4,8,0.0162337662337662,0.0132467532467532,0.32,1,2020/06/16 10:10:31,female,Frankfurt,Volksbank Karlsruhe
1,1767,96.28,4,0.0135823429541596,0.0544878324844369,0.0833333333333333,1,2020/07/05 10:32:37,female,Frankfurt,Cash
1,1525,44.17,1,0.0144262295081967,0.0289639344262295,0.409090909090909,1,2020/06/20 10:15:04,female,Frankfurt,Cash
1,1600,95.53,2,0.01375,0.05970625,0.5,1,2020/06/08 10:02:06,male,Karlsruhe,Sparkasse Munchen
1,1660,35.4,10,0.0108433734939759,0.0213253012048193,0.33333333333333304,1,2020/11/16 13:07:05,female,Frankfurt,BB Bank Karlsruhe
1,437,22.21,7,0.0617848970251716,0.0508237986270023,0.296296296296296,1,2020/07/29 11:00:15,female,Karlsruhe,BB Bank Karlsruhe
1,989,72.16,2,0.0283114256825076,0.0729625884732052,0.25,1,2020/08/11 11:15:43,female,Frankfurt,Volksbank Karlsruhe
2,1687,22.13,5,0.014226437462952,0.013117960877297,0.4166666666666671,1,2020/12/11 13:35:47,female,Frankfurt,Volksbank Karlsruhe
2,377,38.55,8,0.0716180371352785,0.102254641909814,0.407407407407407,1,2020/08/21 11:27:16,female,München,Volksbank Stuttgart
1,1424,72.33,4,0.0168539325842697,0.0507935393258427,0.4583333333333329,1,2020/11/06 12:55:28,female,München,Sparkasse Karlsruhe
1,1313,52.68,7,0.0205635948210206,0.0401218583396801,0.296296296296296,1,2020/12/19 13:45:36,female,Frankfurt,Apple Pay
2,944,82.53,4,0.0296610169491525,0.0874258474576271,0.3571428571428571,1,2020/06/20 10:15:51,,Frankfurt,Cash
1,660,96.19,7,0.0409090909090909,0.145742424242424,0.148148148148148,1,2020/12/19 13:45:07,female,München,Visa
1,924,34.95,4,0.0303030303030303,0.0378246753246753,0.28571428571428603,1,2020/12/17 13:43:35,,Frankfurt,BB Bank Karlsruhe
1,453,2.01,5,0.0662251655629139,0.0044370860927152285,0.0666666666666667,1,2020/11/09 12:59:00,female,München,Sparkasse Frankfurt
2,1410,57.72,3,0.0205673758865248,0.040936170212766,0.241379310344828,1,2020/06/20 10:15:23,female,Frankfurt,Mastercard
1,1765,59.06,5,0.0158640226628895,0.0334617563739377,0.0357142857142857,1,2020/10/10 12:24:34,female,Frankfurt,Apple Pay
1,606,55.43,9,0.0346534653465347,0.0914686468646865,0.38095238095238093,1,2020/11/09 12:59:24,male,Frankfurt,Sparkasse Karlsruhe
1,1214,96.34,0,0.0238879736408567,0.0793574958813839,0.0344827586206897,1,2020/06/15 10:09:13,female,Karlsruhe,Sparkasse Stuttgart
2,1563,42.64,10,0.0166346769033909,0.0272808701215611,0.34615384615384603,1,2020/10/14 12:29:34,,Frankfurt,Cash
1,1476,86.03,1,0.0176151761517615,0.0582859078590786,0.307692307692308,1,2020/10/29 12:47:12,female,München,Sparkasse Stuttgart
1,1125,10.09,9,0.0204444444444444,0.00896888888888889,0.34782608695652195,1,2020/10/30 12:47:35,female,Frankfurt,Visa
1,382,82.56,5,0.0785340314136126,0.216125654450262,0.166666666666667,1,2020/08/29 11:36:30,female,München,Volksbank Stuttgart
1,1590,6.44,3,0.0163522012578616,0.00405031446540881,0.384615384615385,1,2020/10/30 12:47:19,female,Stuttgart,Apple Pay
1,1156,80.54,8,0.0181660899653979,0.0696712802768166,0.14285714285714302,1,2020/07/12 10:41:20,male,Frankfurt,Volksbank Karlsruhe
1,39,1.04,1,0.7179487179487181,0.0266666666666667,0.3928571428571429,1,2020/09/24 12:06:00,male,München,Sparkasse Frankfurt
2,1522,23.2,5,0.019053876478318,0.0152431011826544,0.34482758620689696,1,2020/07/14 10:42:42,,Frankfurt,Sparkasse Frankfurt
2,1325,97.47,2,0.0218867924528302,0.0735622641509434,0.206896551724138,1,2020/06/22 10:17:22,male,Frankfurt,Google Pay
2,706,16.03,9,0.0424929178470255,0.0227053824362606,0.3,1,2020/07/15 10:44:46,male,Stuttgart,Volksbank Frankfurt
1,331,52.62,5,0.081570996978852,0.158972809667674,0.25925925925925897,1,2020/06/27 10:23:13,male,Stuttgart,Volksbank Frankfurt
1,1277,56.18,7,0.0227094753328113,0.0439937353171496,0.172413793103448,1,2020/12/14 13:39:34,female,Stuttgart,Sparkasse Stuttgart
1,1783,52.67,9,0.0106561974200785,0.0295401009534492,0.157894736842105,1,2020/12/23 13:50:16,,Stuttgart,Apple Pay
1,1422,96.39,10,0.0175808720112518,0.0677848101265823,0.12,1,2020/09/15 11:56:17,male,Karlsruhe,Cash
2,1208,53.38,5,0.0248344370860927,0.0441887417218543,0.33333333333333304,1,2020/07/01 10:28:35,female,Frankfurt,Sparkasse Frankfurt
1,1400,19.15,8,0.0207142857142857,0.0136785714285714,0.0689655172413793,1,2020/08/05 11:08:32,female,München,Sparkasse Stuttgart
1,284,54.63,10,0.0809859154929577,0.192359154929577,0.39130434782608703,1,2020/10/08 12:22:56,female,München,Google Pay
1,1709,93.53,7,0.0146284376828555,0.0547279110590989,0.32,1,2020/08/14 11:18:42,female,Stuttgart,Sparkasse Stuttgart
1,1203,26.03,7,0.0182876142975894,0.0216375727348296,0.22727272727272704,1,2020/10/23 12:39:35,male,Frankfurt,BB Bank Karlsruhe
1,1268,48.86,8,0.0220820189274448,0.0385331230283912,0.107142857142857,1,2020/08/12 11:16:35,female,München,Sparkasse Stuttgart
1,1295,92.7,6,0.0200772200772201,0.0715830115830116,0.269230769230769,1,2020/12/04 13:27:49,male,Frankfurt,Sparkasse Munchen
2,319,90.94,10,0.0846394984326019,0.285078369905956,0.37037037037037,1,2020/06/17 10:12:03,female,Stuttgart,Sparkasse Frankfurt
1,1512,11.03,5,0.0132275132275132,0.007294973544973541,0.45,1,2020/07/22 10:52:02,female,Stuttgart,Mastercard
1,444,93.42,5,0.0518018018018018,0.210405405405405,0.4347826086956521,1,2020/08/01 11:04:11,,Frankfurt,Apple Pay
2,1582,75.63,8,0.015802781289507,0.0478065739570164,0.12,1,2020/11/19 13:10:48,male,München,Sparkasse Munchen
2,1551,19.32,5,0.0193423597678917,0.0124564796905222,0.0666666666666667,1,2020/09/03 11:41:47,male,Frankfurt,Sparkasse Stuttgart
2,1221,47.46,10,0.0212940212940213,0.0388697788697789,0.384615384615385,1,2020/10/17 12:33:15,female,München,BB Bank Karlsruhe
1,1212,2.67,8,0.0214521452145215,0.0022029702970297,0.384615384615385,1,2020/10/16 12:31:48,female,Frankfurt,Volksbank Frankfurt
2,1774,99.72,9,0.0152198421645998,0.0562119503945885,0.222222222222222,1,2020/12/08 13:32:39,,Stuttgart,Sparkasse Stuttgart
2,1324,54.13,8,0.0219033232628399,0.0408836858006042,0.31034482758620696,1,2020/10/07 12:21:04,female,Stuttgart,Apple Pay
1,889,38.47,6,0.0337457817772778,0.043273340832396,0.3,1,2020/06/08 10:01:49,female,Frankfurt,Visa
1,1409,82.93,1,0.021291696238467,0.0588573456352023,0.166666666666667,1,2020/10/08 12:22:57,,Frankfurt,Volksbank Frankfurt
1,1551,42.45,8,0.0174081237911025,0.0273694390715667,0.185185185185185,1,2020/07/08 10:36:29,female,Stuttgart,Sparkasse Karlsruhe
1,1612,16.33,4,0.0186104218362283,0.0101302729528536,0.0333333333333333,1,2020/12/29 13:57:05,female,Frankfurt,BB Bank Karlsruhe
1,384,71.24,9,0.0703125,0.18552083333333305,0.0,1,2020/06/21 10:17:05,male,München,Mastercard
1,1253,26.36,4,0.0183559457302474,0.0210375099760575,0.4347826086956521,1,2020/09/22 12:04:19,female,München,Cash
2,1361,6.53,8,0.0213078618662748,0.00479794268919912,0.27586206896551696,1,2020/06/28 10:24:49,male,Stuttgart,Volksbank Stuttgart
2,1573,21.75,9,0.0171646535282899,0.0138270820089002,0.37037037037037,1,2020/08/06 11:09:29,male,Stuttgart,Sparkasse Munchen
1,1607,44.83,7,0.0118232731798382,0.0278967019290604,0.473684210526316,1,2020/09/19 12:01:03,male,Stuttgart,Sparkasse Karlsruhe
1,1797,32.32,5,0.011686143572621,0.017985531441291,0.33333333333333304,1,2020/09/18 11:59:07,female,München,Sparkasse Frankfurt
1,1717,60.66,4,0.0163075131042516,0.0353290623179965,0.0714285714285714,1,2020/12/20 13:46:45,male,Stuttgart,Sparkasse Munchen
1,1593,90.16,6,0.0138104205900816,0.0565976145637163,0.454545454545455,1,2020/09/18 11:58:52,male,München,BB Bank Karlsruhe
1,1423,81.29,10,0.0140548137737175,0.0571257905832748,0.35,1,2020/06/30 10:27:32,female,Frankfurt,Mastercard
2,1726,53.17,10,0.0162224797219003,0.0308053302433372,0.3928571428571429,1,2020/09/05 11:44:26,female,München,Volksbank Frankfurt
1,655,96.93,9,0.033587786259542014,0.147984732824427,0.272727272727273,1,2020/06/10 10:04:10,female,Frankfurt,Apple Pay
1,764,28.49,5,0.031413612565445004,0.0372905759162304,0.25,1,2020/06/09 10:02:21,female,Karlsruhe,Sparkasse Karlsruhe
1,1111,42.74,7,0.0225022502250225,0.0384698469846985,0.28,1,2020/09/27 12:09:45,,Frankfurt,Sparkasse Frankfurt
1,796,72.36,4,0.0301507537688442,0.0909045226130653,0.4166666666666671,1,2020/09/11 11:51:42,female,Frankfurt,Visa
1,1746,19.99,1,0.0171821305841924,0.0114490263459336,0.3666666666666671,1,2020/07/12 10:41:10,female,Frankfurt,Mastercard
2,279,92.99,9,0.10752688172043,0.333297491039427,0.266666666666667,1,2020/06/12 10:06:44,female,Frankfurt,Visa
2,1109,99.81,9,0.0252479711451758,0.09,0.25,1,2020/12/10 13:35:24,female,Frankfurt,Apple Pay
2,1137,83.13,5,0.0246262093227792,0.0731134564643799,0.32142857142857106,1,2020/09/26 12:09:03,female,Frankfurt,BB Bank Karlsruhe
1,1593,69.6,10,0.0138104205900816,0.0436911487758945,0.31818181818181795,1,2020/06/24 10:20:42,female,Frankfurt,Sparkasse Stuttgart
1,1655,43.67,10,0.0151057401812689,0.0263867069486405,0.4,1,2020/06/27 10:23:26,female,Frankfurt,Volksbank Karlsruhe
1,1428,98.39,3,0.0203081232492997,0.0689005602240896,0.31034482758620696,1,2020/10/10 12:24:27,female,Stuttgart,Volksbank Stuttgart
1,589,86.32,9,0.0458404074702886,0.146553480475382,0.33333333333333304,1,2020/11/15 13:06:37,female,Frankfurt,Sparkasse Frankfurt
1,458,91.98,5,0.0567685589519651,0.200829694323144,0.192307692307692,1,2020/08/10 11:14:49,,Frankfurt,Apple Pay
1,1075,8.35,7,0.026046511627907,0.00776744186046512,0.32142857142857106,1,2020/09/08 11:48:22,female,München,Cash
1,987,54.44,3,0.0263424518743668,0.0551570415400203,0.384615384615385,1,2020/11/30 13:23:07,,Frankfurt,Volksbank Karlsruhe
1,440,26.98,6,0.0590909090909091,0.0613181818181818,0.269230769230769,1,2020/08/28 11:35:37,female,Frankfurt,Sparkasse Frankfurt
1,603,62.55,5,0.0480928689883914,0.103731343283582,0.27586206896551696,1,2020/12/18 13:44:24,female,Karlsruhe,Sparkasse Karlsruhe
1,997,77.89,5,0.0260782347041123,0.0781243731193581,0.115384615384615,1,2020/07/25 10:56:12,male,Frankfurt,Apple Pay
1,1134,5.08,5,0.0211640211640212,0.00447971781305115,0.375,1,2020/09/07 11:46:49,female,Frankfurt,Volksbank Stuttgart
2,1509,41.86,6,0.0198807157057654,0.027740225314778003,0.166666666666667,1,2020/08/22 11:28:33,male,Frankfurt,Visa
2,1295,34.75,9,0.0208494208494209,0.0268339768339768,0.37037037037037,1,2020/06/16 10:11:09,,Stuttgart,Volksbank Karlsruhe
1,1070,46.6,8,0.0205607476635514,0.0435514018691589,0.181818181818182,1,2020/09/21 12:02:36,female,Frankfurt,BB Bank Karlsruhe
1,439,4.3,4,0.0592255125284738,0.00979498861047836,0.23076923076923106,1,2020/08/03 11:06:02,male,Frankfurt,Visa
1,1544,66.58,5,0.016839378238341998,0.0431217616580311,0.42307692307692296,1,2020/12/27 13:54:21,male,Stuttgart,Sparkasse Frankfurt
1,385,76.91,8,0.0675324675324675,0.199766233766234,0.269230769230769,1,2020/06/14 10:08:09,male,Frankfurt,Sparkasse Munchen
1,1437,47.8,10,0.0180932498260264,0.0332637439109255,0.42307692307692296,1,2020/10/13 12:27:42,female,Stuttgart,Sparkasse Munchen
